block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
A,newton,A3,7,0.0,333,4,0,0,0,0,0.3043807145043604,0,1.2541511139766188,2.2410312649908946,0.0,0,0.0,1.2541511139766188,2.2410312649908946,1.0,4,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,333,8,0,0,0,0,0.3043807145043604,6,1.1244502179997262,1.2293635742139613,0.0,0,0.0,1.2541511139766188,2.2410312649908946,1.0,4,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,333,16,0,1,0,0,0.3043807145043604,17,0.07449282903623684,1.6819119014467063,0.0,0,0.0,1.2541511139766188,2.2410312649908946,1.0,4,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,333,32,0,1,0,0,0.3043807145043604,17,0.07449282903623684,1.6819119014467063,0.0,0,0.0,1.2541511139766188,2.2410312649908946,1.0,4,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,333,64,0,1,0,0,0.3043807145043604,17,0.07449282903623684,1.6819119014467063,0.0,0,0.0,1.2541511139766188,2.2410312649908946,1.0,45,0.42857142857142855,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,334,1,0,0,0,0,0.3043807145043604,40,1.9769725507501412,2.7396481080938457,0.021300558000802994,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,40,0.8571428571428571,0.021300558000802994,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,334,2,0,0,0,0,0.3043807145043604,32,1.976071887828198,2.7407510029147133,0.03714532032608986,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,40,0.8571428571428571,0.021300558000802994,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,334,4,0,0,0,0,0.3043807145043604,32,1.976071887828198,2.7407510029147133,0.03714532032608986,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,40,0.8571428571428571,0.021300558000802994,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,334,8,0,0,0,0,0.3043807145043604,16,1.9733622617820024,2.7431953330041123,0.043175309896469116,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,40,0.8571428571428571,0.021300558000802994,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,334,16,0,0,0,0,0.3043807145043604,19,1.9724823571476273,2.461223812477271,0.06027448922395706,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,40,0.8571428571428571,0.021300558000802994,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
