block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
B,neural,A1,4,0.001,10,1,0,0,0,0,0.46543687432210207,17,1.9509668682583017,2.1347068156136286,0.0005140023422427475,17,0.0005140023422427475,1.9509668682583017,2.1347068156136286,0.75,17,0.75,0.0005140023422427475,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,11,1,0,0,0,0,0.46543687432210207,51,0.5941291366815339,1.2751416938650975,5.008405423723161e-05,51,5.008405423723161e-05,0.5941291366815339,1.2751416938650975,1.0,51,1.0,5.008405423723161e-05,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,12,1,0,1,0,1,0.46543687432210207,59,0.2969196048747502,0.6536895052280736,0.00033732043812051415,59,0.00033732043812051415,0.2969196048747502,0.6536895052280736,0.5,59,0.5,0.00033732043812051415,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,13,1,1,1,1,1,0.46543687432210207,20,0.0010470697515522183,0.001210421060997639,3.519406988061746e-13,20,3.519406988061746e-13,0.0010470697515522183,0.001210421060997639,0.0,20,0.0,3.519406988061746e-13,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,14,1,0,0,0,0,0.46543687432210207,46,0.5902666253208428,1.272503560161075,6.474897963926196e-05,46,6.474897963926196e-05,0.5902666253208428,1.272503560161075,1.0,46,1.0,6.474897963926196e-05,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,15,1,0,0,0,0,0.46543687432210207,23,1.1247550771739203,2.1757302118840607,3.166301422441453e-12,23,3.166301422441453e-12,1.1247550771739203,2.1757302118840607,0.5,23,0.5,3.166301422441453e-12,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,16,1,0,0,0,0,0.46543687432210207,26,0.861130976269618,1.7908567441076835,0.0008243419579230249,26,0.0008243419579230249,0.861130976269618,1.7908567441076835,1.0,26,1.0,0.0008243419579230249,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,17,1,1,1,1,1,0.46543687432210207,8,0.0017951322718056258,0.0018595212818306528,4.2232883856740955e-13,8,4.2232883856740955e-13,0.0017951322718056258,0.0018595212818306528,0.0,8,0.0,4.2232883856740955e-13,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,18,1,0,0,0,0,0.46543687432210207,19,0.8671242224378976,1.788353423351861,3.2686085660316166e-07,19,3.2686085660316166e-07,0.8671242224378976,1.788353423351861,1.0,19,1.0,3.2686085660316166e-07,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,4,0.001,19,1,1,1,1,1,0.46543687432210207,40,0.0009217997681411388,0.006327355115675545,8.297993917949498e-05,40,8.297993917949498e-05,0.0009217997681411388,0.006327355115675545,0.0,40,0.0,8.297993917949498e-05,21,0.047619047619047616,0.38095238095238093,1.126640116127244,1
B,neural,A1,5,0.001,20,1,0,0,0,0,0.46543687432210207,7,0.875307391748846,1.8079914025670818,0.0008699516183696687,7,0.0008699516183696687,0.875307391748846,1.8079914025670818,1.0,7,1.0,0.0008699516183696687,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,21,1,0,0,0,0,0.46543687432210207,47,0.7631659710567931,1.6229970316363769,0.0009400029084645212,47,0.0009400029084645212,0.7631659710567931,1.6229970316363769,0.8,47,0.8,0.0009400029084645212,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,22,1,0,0,0,0,0.46543687432210207,1,1.865370224260396,2.301585592092824,0.00017663334438111633,1,0.00017663334438111633,1.865370224260396,2.301585592092824,0.6,1,0.6,0.00017663334438111633,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,23,1,0,1,0,1,0.46543687432210207,29,0.22905691042110965,0.5069761805663856,1.5537793491074425e-12,29,1.5537793491074425e-12,0.22905691042110965,0.5069761805663856,0.8,29,0.8,1.5537793491074425e-12,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,24,1,0,0,0,0,0.46543687432210207,8,1.176257065234526,2.2348246448090214,3.7504691135836765e-05,8,3.7504691135836765e-05,1.176257065234526,2.2348246448090214,0.6,8,0.6,3.7504691135836765e-05,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,25,1,0,0,0,0,0.46543687432210207,3,1.8179216092149542,2.3656996241716497,0.00020905642304569483,3,0.00020905642304569483,1.8179216092149542,2.3656996241716497,0.8,3,0.8,0.00020905642304569483,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
